pair_order,pair_id,from_order,from_station_id,from_station_name,to_order,to_station_id,to_station_name,w1_distance_m,distance_km,w2_average_lanes,w3_protection_proxy,w3_child_protection_proxy,w3_senior_protection_proxy,w3_disabled_protection_proxy,w3_classification,w4_average_absolute_grade_pct,w4_classification,distance_norm,lane_inverse_norm,lane_penalty_norm,protection_norm,slope_norm,scenario_cost
714,ST016__ST025,16,ST016,물왕호수,25,ST025,목감동행정복지센터,3005.0,3.005,2.1381214943015445,0.193383798,0.119943446,0.161932073,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.924827881,PRELIMINARY_90M,0.12750880468451647,0.46770026991691965,0.46770026991691965,0.193383798,0.4874713135,0.31901604652535903
265,ST006__ST011,6,ST006,시흥시청 본청,11,ST011,배곧생명공원,9367.0,9.367,2.720570366635699,0.23235844,0.23235844,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.678691712,PRELIMINARY_90M,0.39746255357067084,0.3675699817449001,0.3675699817449001,0.23235844,0.279781952,0.31929323182889274
1327,ST037__ST050,37,ST037,군자동행정복지센터,50,ST050,시흥한라3차아파트,8365.0,8.365,3.526144712426741,0.465633811,0.465633811,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.038366977,PRELIMINARY_90M,0.3549454746043196,0.2835958480308048,0.2835958480308048,0.465633811,0.1730611628333333,0.31930907411711446
981,ST023__ST047,23,ST023,오이도역,47,ST047,배곧2동행정복지센터,3445.0,3.445,3.720252557069112,0.68437309,0.68437309,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.070800265,PRELIMINARY_90M,0.14617897908091823,0.2687989550870223,0.2687989550870223,0.68437309,0.17846671083333332,0.31945443375031846
1052,ST026__ST028,26,ST026,은계파크자이,28,ST028,매화산업단지,3710.0,3.71,2.0137289994067236,0.230217732,0.230217732,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.364000529,PRELIMINARY_90M,0.15742351593329657,0.4965911501967821,0.4965911501967821,0.230217732,0.3940000881666667,0.3195581215741864
1237,ST033__ST038,33,ST033,타원산업단지,38,ST038,능곡도서관,11114.0,11.114,3.027519358491037,0.129363807,0.123175519,0.008304536,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.083461432,PRELIMINARY_90M,0.47159163236729323,0.3303034205860258,0.3303034205860258,0.129363807,0.347243572,0.3196256079883298
144,ST003__ST040,3,ST003,배곧한울공원,40,ST040,갯골생태공원,11059.0,11.059,2.4533667349874793,0.150959916,0.150959916,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.505499554,PRELIMINARY_90M,0.46925786056774305,0.40760314621495164,0.40760314621495164,0.150959916,0.25091659233333335,0.319684378779007
37,ST001__ST038,1,ST001,월곶역,38,ST038,능곡도서관,9189.0,9.189,2.207876585874364,0.151020385,0.143541514,0.010036469,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.70966098,PRELIMINARY_90M,0.3899096193830356,0.45292386648684885,0.45292386648684885,0.151020385,0.2849434966666667,0.3196993418841378
1066,ST026__ST042,26,ST026,은계파크자이,42,ST042,시흥시청역,7779.0,7.779,2.235582588000752,0.172282193,0.172282193,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.980521819,PRELIMINARY_90M,0.33008019688547546,0.4473106944773107,0.4473106944773107,0.172282193,0.33008696983333335,0.3199400135490299
168,ST004__ST013,4,ST004,배곧중심상가,13,ST013,삼미시장,10775.0,10.775,3.530128973927555,0.163406945,0.151516028,0.052506297,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.255483615,PRELIMINARY_90M,0.45720711163915645,0.2832757690684085,0.2832757690684085,0.163406945,0.3759139358333334,0.3199509403852246
428,ST009__ST033,9,ST009,능곡중앙공원,33,ST033,타원산업단지,10708.0,10.708,3.1601346829823638,0.176932327,0.176932327,0.030730754,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.994283261,PRELIMINARY_90M,0.4543641532651589,0.31644220905681597,0.31644220905681597,0.176932327,0.3323805435,0.3200298082054937
532,ST011__ST048,11,ST011,배곧생명공원,48,ST048,정왕평생학습관 사거리,3624.0,3.624,2.8984721926557486,0.655786705,0.655786705,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.754855634,PRELIMINARY_90M,0.15377434548309077,0.3450093475224069,0.3450093475224069,0.655786705,0.12580927233333333,0.32009491758470776
530,ST011__ST046,11,ST011,배곧생명공원,46,ST046,배곧1동행정복지센터,2055.0,2.055,2.414191719013481,0.677890751,0.677890751,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.609010822,PRELIMINARY_90M,0.08719820087410363,0.4142173101350183,0.4142173101350183,0.677890751,0.10150180366666667,0.32020201641894713
369,ST008__ST020,8,ST008,시흥능곡역,20,ST020,시화공업단지[왼쪽부근],10511.0,10.511,3.1512350183723807,0.191074926,0.191074926,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.960084443,PRELIMINARY_90M,0.4460050070013154,0.3173358997884271,0.3173358997884271,0.191074926,0.3266807405,0.32027414332243564
1155,ST029__ST050,29,ST029,관곡공원,50,ST050,시흥한라3차아파트,11496.0,11.496,2.910318096071872,0.136506001,0.136506001,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.879301716,PRELIMINARY_90M,0.48780073832053295,0.3436050517466543,0.3436050517466543,0.136506001,0.31321695266666666,0.32028218593346347
1194,ST031__ST040,31,ST031,마전저수지,40,ST040,갯골생태공원,2402.0,2.402,2.2619856904966325,0.142177716,0.142177716,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.572654596,PRELIMINARY_90M,0.10192217931853863,0.44208944565889097,0.44208944565889097,0.142177716,0.5954424326666666,0.3204079434110241
1081,ST027__ST029,27,ST027,은행동행정복지센터,29,ST029,관곡공원,6511.0,6.511,2.105093847144432,0.221221899,0.221221899,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.86056218,PRELIMINARY_90M,0.2762761488522086,0.47503820381048756,0.47503820381048756,0.221221899,0.3100936966666667,0.3206574870823407
65,ST002__ST013,2,ST002,월곶포구,13,ST013,삼미시장,8913.0,8.913,3.1699010313471865,0.195254791,0.180876461,0.06348988,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.384881968,PRELIMINARY_90M,0.3781983281707472,0.31546726226181476,0.31546726226181476,0.195254791,0.39748032800000005,0.3216001773581405
193,ST004__ST038,4,ST004,배곧중심상가,38,ST038,능곡도서관,10482.0,10.482,2.684005602757446,0.19198165,0.185424387,0.008799693,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.668994461,PRELIMINARY_90M,0.44477447277973436,0.3725774636880928,0.3725774636880928,0.19198165,0.2781657435,0.3218748324919568
924,ST021__ST055,21,ST021,오이도 포구 해양관광 단지,55,ST055,해양생태과학관,2960.0,2.96,1.9299976875687086,0.180973235,0.0,0.180973235,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.778134843,PRELIMINARY_90M,0.12559935503033903,0.5181353358302403,0.5181353358302403,0.180973235,0.46302247383333334,0.32193259992347817
1238,ST033__ST039,33,ST033,타원산업단지,39,ST039,능곡힐스테이트,11212.0,11.212,3.018660011719582,0.135210115,0.110436354,0.024773761,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.078405666,PRELIMINARY_90M,0.47574998939194635,0.331272815129104,0.331272815129104,0.135210115,0.34640094433333335,0.32215846596359593
1459,ST048__ST050,48,ST048,정왕평생학습관 사거리,50,ST050,시흥한라3차아파트,3650.0,3.65,3.5088450033930068,0.746548284,0.746548284,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.613416754,PRELIMINARY_90M,0.15487758306105995,0.2849940647230109,0.2849940647230109,0.746548284,0.10223612566666666,0.3221640143626843
777,ST017__ST050,17,ST017,장곡동,50,ST050,시흥한라3차아파트,8703.0,8.703,3.016055028094267,0.310926104,0.310926104,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.661975821,PRELIMINARY_90M,0.3692875631179191,0.3315589373154981,0.3315589373154981,0.310926104,0.27699597016666666,0.32219214365002097
199,ST004__ST044,4,ST004,배곧중심상가,44,ST044,경기과학기술대학교,4681.0,4.681,2.8527491797795728,0.597922959,0.597922959,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.855658616,PRELIMINARY_90M,0.19862519624899225,0.3505390544279355,0.3505390544279355,0.597922959,0.14260976933333333,0.32242424475256526
1080,ST027__ST028,27,ST027,은행동행정복지센터,28,ST028,매화산업단지,4046.0,4.046,2.177258890186534,0.235801443,0.235801443,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.540050863,PRELIMINARY_90M,0.17168074001782152,0.4592931068084082,0.4592931068084082,0.235801443,0.42334181049999997,0.32252927508155743
38,ST001__ST039,1,ST001,월곶역,39,ST039,능곡힐스테이트,9287.0,9.287,2.20571435228064,0.157848013,0.12796136,0.029886653,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.709054796,PRELIMINARY_90M,0.3940679764076887,0.45336786196545853,0.45336786196545853,0.157848013,0.284842466,0.3225315793432868
1308,ST036__ST049,36,ST036,시흥시립군자도서관,49,ST049,거북섬 웨이브파크 정문,13891.0,13.891,2.34529151566163,0.089207463,0.089207463,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.125585275,PRELIMINARY_90M,0.5894258921373107,0.4263862267535173,0.4263862267535173,0.089207463,0.18759754583333332,0.32315428193104034
257,ST005__ST052,5,ST005,배곧중·고등학교,52,ST052,가온그린공원,8122.0,8.122,2.8555152975367957,0.2956403,0.2956403,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.819513266,PRELIMINARY_90M,0.34463444647176134,0.3501994896902191,0.3501994896902191,0.2956403,0.303252211,0.3234316117904951
781,ST017__ST054,17,ST017,장곡동,54,ST054,시흥 프리미엄 아울렛,5652.0,5.652,2.211420227168932,0.275865288,0.275865288,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.957119868,PRELIMINARY_90M,0.2398268765646879,0.4521980886826759,0.4521980886826759,0.275865288,0.32618664466666664,0.3235192244785076
494,ST010__ST054,10,ST010,은계호수공원,54,ST054,시흥 프리미엄 아울렛,12015.0,12.015,2.4506854395917737,0.122733605,0.122733605,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.525102301,PRELIMINARY_90M,0.5098230576653796,0.4080491048931096,0.4080491048931096,0.122733605,0.25418371683333335,0.32369737109795566
249,ST005__ST044,5,ST005,배곧중·고등학교,44,ST044,경기과학기술대학교,6221.0,6.221,3.664836525033137,0.595199119,0.595199119,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.980490573,PRELIMINARY_90M,0.2639708066363984,0.27286346694303315,0.27286346694303315,0.595199119,0.1634150955,0.32386212201985787
100,ST002__ST048,2,ST002,월곶포구,48,ST048,정왕평생학습관 사거리,5879.0,5.879,3.2010053406486016,0.584418621,0.584418621,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.901110981,PRELIMINARY_90M,0.2494589892646497,0.31240185303701357,0.31240185303701357,0.584418621,0.1501851635,0.3241161567004158
1078,ST026__ST054,26,ST026,은계파크자이,54,ST054,시흥 프리미엄 아울렛,12111.0,12.111,2.3892699855491073,0.114063193,0.114063193,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.500078094,PRELIMINARY_90M,0.5138965502609582,0.4185378823022287,0.4185378823022287,0.114063193,0.25001301566666667,0.32412766030746337
308,ST006__ST054,6,ST006,시흥시청 본청,54,ST054,시흥 프리미엄 아울렛,6963.0,6.963,2.2981115356407833,0.24524532,0.24524532,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.924103538,PRELIMINARY_90M,0.2954555098230577,0.43513988964037364,0.43513988964037364,0.24524532,0.320683923,0.32413116061585784
73,ST002__ST021,2,ST002,월곶포구,21,ST021,오이도 포구 해양관광 단지,10009.0,10.009,2.697243707061011,0.174538062,0.122902166,0.051635896,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.963748922,PRELIMINARY_90M,0.4247040353036025,0.3707488490499165,0.3707488490499165,0.174538062,0.327291487,0.3243206083383797
1180,ST030__ST050,30,ST030,장곡도서관,50,ST050,시흥한라3차아파트,8490.0,8.49,3.1450030516165666,0.293887363,0.293887363,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.953099272,PRELIMINARY_90M,0.3602495014214792,0.31796471532388143,0.31796471532388143,0.293887363,0.32551654533333335,0.3244045312696735
194,ST004__ST039,4,ST004,배곧중심상가,39,ST039,능곡힐스테이트,10580.0,10.58,2.6777596266461616,0.197601569,0.171364162,0.026237407,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.667718253,PRELIMINARY_90M,0.4489328298043875,0.3734465147838827,0.3734465147838827,0.197601569,0.27795304216666666,0.3244834889387342
385,ST008__ST036,8,ST008,시흥능곡역,36,ST036,시흥시립군자도서관,4468.0,4.468,3.322939983305055,0.221339234,0.221339234,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.518784026,PRELIMINARY_90M,0.1895871345525523,0.30093832721149005,0.30093832721149005,0.221339234,0.5864640043333333,0.32458217502434394
1151,ST029__ST046,29,ST029,관곡공원,46,ST046,배곧1동행정복지센터,10046.0,10.046,2.437207270869709,0.135099212,0.135099212,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.96435996,PRELIMINARY_90M,0.4262740272414817,0.4103056855082964,0.4103056855082964,0.135099212,0.32739332666666665,0.3247680628541112
454,ST010__ST014,10,ST010,은계호수공원,14,ST014,시흥대야역,1525.0,1.525,2.792670740390496,0.667821134,0.57752438,0.090296754,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.2539899,PRELIMINARY_90M,0.06470912716934697,0.3580801651755664,0.3580801651755664,0.667821134,0.20899831666666668,0.32490218575289503
765,ST017__ST038,17,ST017,장곡동,38,ST038,능곡도서관,4285.0,4.285,1.9821410620641189,0.326481556,0.310449796,0.021514244,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.72813283,PRELIMINARY_90M,0.18182203929223067,0.5045049613969662,0.5045049613969662,0.326481556,0.28802213833333334,0.32520767375563253
623,ST013__ST054,13,ST013,삼미시장,54,ST054,시흥 프리미엄 아울렛,8770.0,8.77,3.0162642189400977,0.198412944,0.198412944,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.393075385,PRELIMINARY_90M,0.37213052149191667,0.33153594228273403,0.33153594228273403,0.198412944,0.3988458975,0.3252313263186627
1094,ST027__ST042,27,ST027,은행동행정복지센터,42,ST042,시흥시청역,8115.0,8.115,2.3079958950529833,0.177443763,0.177443763,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.076001504,PRELIMINARY_90M,0.3443374209700004,0.4332763338719212,0.4332763338719212,0.177443763,0.3460002506666667,0.32526444212714706
1211,ST032__ST034,32,ST032,희망공원,34,ST034,군자디지털과학고등학교,9776.0,9.776,2.346286353043536,0.221489343,0.221489343,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.431768579,PRELIMINARY_90M,0.414817329316417,0.42620543681841244,0.42620543681841244,0.221489343,0.23862809650000003,0.3252850514087074
1184,ST030__ST054,30,ST030,장곡도서관,54,ST054,시흥 프리미엄 아울렛,5439.0,5.439,2.3816098548711766,0.247921112,0.247921112,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.422505924,PRELIMINARY_90M,0.23078881486824798,0.41988405361804776,0.41988405361804776,0.247921112,0.40375098733333337,0.32558624195490726
1429,ST044__ST054,44,ST044,경기과학기술대학교,54,ST054,시흥 프리미엄 아울렛,7507.0,7.507,3.100148303238359,0.480589438,0.480589438,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.08510555,PRELIMINARY_90M,0.3185386345313362,0.32256521372071717,0.32256521372071717,0.480589438,0.180850925,0.32563605281301333
1274,ST034__ST054,34,ST034,군자디지털과학고등학교,54,ST054,시흥 프리미엄 아울렛,9041.0,9.041,2.4037160219270213,0.219655575,0.219655575,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.700261816,PRELIMINARY_90M,0.38362965163151863,0.4160225213285868,0.4160225213285868,0.219655575,0.28337696933333334,0.32567117932335965
292,ST006__ST038,6,ST006,시흥시청 본청,38,ST038,능곡도서관,2199.0,2.199,2.084117616972949,0.214672193,0.183407351,0.04195668,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.091529972,PRELIMINARY_90M,0.09330843976747147,0.47981936904906436,0.47981936904906436,0.214672193,0.5152549953333333,0.3257637492874673
223,ST005__ST018,5,ST005,배곧중·고등학교,18,ST018,정왕역,5442.0,5.442,2.30587117901592,0.400251355,0.400251355,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.438578665,PRELIMINARY_90M,0.2309161115118598,0.43367557090798603,0.43367557090798603,0.400251355,0.23976311083333335,0.3261515370632948
415,ST009__ST020,9,ST009,능곡중앙공원,20,ST020,시화공업단지[왼쪽부근],10520.0,10.52,3.15249532086178,0.240155396,0.240155396,0.031284208,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.809710265,PRELIMINARY_90M,0.4463868969321509,0.31720903545279033,0.31720903545279033,0.240155396,0.30161837750000003,0.32634242647123535
581,ST012__ST054,12,ST012,신천역,54,ST054,시흥 프리미엄 아울렛,9423.0,9.423,3.210050257042966,0.181118145,0.154003395,0.065035286,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.484378517,PRELIMINARY_90M,0.39983875758475834,0.3115216024440627,0.3115216024440627,0.181118145,0.4140630861666667,0.3266353977988719
519,ST011__ST035,11,ST011,배곧생명공원,35,ST035,산들공원,6874.0,6.874,2.077482822025021,0.271873086,0.271873086,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.573831308,PRELIMINARY_90M,0.29167904272924006,0.48135175386203793,0.48135175386203793,0.271873086,0.262305218,0.3268022751478195
1213,ST032__ST036,32,ST032,희망공원,36,ST036,시흥시립군자도서관,11031.0,11.031,3.416515222422179,0.29976303,0.29976303,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.486346433,PRELIMINARY_90M,0.46806975856069927,0.2926959006174245,0.2926959006174245,0.29976303,0.2477244055,0.327063273669531
203,ST004__ST048,4,ST004,배곧중심상가,48,ST048,정왕평생학습관 사거리,3286.0,3.286,2.85126560046434,0.722314679,0.722314679,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.581559349,PRELIMINARY_90M,0.13943225696949124,0.3507214479903752,0.3507214479903752,0.722314679,0.09692655816666666,0.3273487355316333
105,ST002__ST053,2,ST002,월곶포구,53,ST053,오이도 빨강등대,10374.0,10.374,2.672653089698992,0.16543645,0.119104544,0.046331907,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.992709671,PRELIMINARY_90M,0.4401917936097085,0.3741600448835749,0.3741600448835749,0.16543645,0.33211827850000003,0.32797664174832086
190,ST004__ST035,4,ST004,배곧중심상가,35,ST035,산들공원,5634.0,5.634,1.616302802962953,0.164000859,0.164000859,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.742014497,PRELIMINARY_90M,0.23906309670301693,0.6186959511341767,0.6186959511341767,0.164000859,0.2903357495,0.32802391408429843
452,ST010__ST012,10,ST010,은계호수공원,12,ST012,신천역,2361.0,2.361,2.79221465563128,0.473443851,0.473443851,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.295026039,PRELIMINARY_90M,0.10018245852251029,0.35813865455623944,0.35813865455623944,0.473443851,0.3825043398333334,0.3285673259780208
766,ST017__ST039,17,ST017,장곡동,39,ST039,능곡힐스테이트,4383.0,4.383,1.9825345779479786,0.337079027,0.273766902,0.063312125,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.722839209,PRELIMINARY_90M,0.1859803963168838,0.5044048215466937,0.5044048215466937,0.337079027,0.28713986816666665,0.32865102825756104
969,ST023__ST035,23,ST023,오이도역,35,ST035,산들공원,5368.0,5.368,1.6394358943294012,0.193630337,0.193630337,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.70575784,PRELIMINARY_90M,0.22777612763610133,0.6099659056257534,0.6099659056257534,0.193630337,0.2842929733333333,0.328916335898797
597,ST013__ST028,13,ST013,삼미시장,28,ST028,매화산업단지,5031.0,5.031,2.447712054812518,0.276802217,0.276802217,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.504274006,PRELIMINARY_90M,0.2134764713370391,0.40854478697111074,0.40854478697111074,0.276802217,0.417379001,0.3290506190770375
713,ST016__ST024,16,ST016,물왕호수,24,ST024,목감고등학교,3229.0,3.229,2.105914035609522,0.176923572,0.176923572,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.167384816,PRELIMINARY_90M,0.13701362074086645,0.474853191104055,0.474853191104055,0.176923572,0.5278974693333334,0.32917196329456366
936,ST022__ST034,22,ST022,오이도박물관,34,ST034,군자디지털과학고등학교,11239.0,11.239,2.7873778759767913,0.202511939,0.202511939,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.673263858,PRELIMINARY_90M,0.4768956591844528,0.358760112368893,0.358760112368893,0.202511939,0.2788773096666667,0.32926125505500314
595,ST013__ST026,13,ST013,삼미시장,26,ST026,은계파크자이,1938.0,1.938,2.6326125397405407,0.511569918,0.511569918,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.070334106,PRELIMINARY_90M,0.08223363177324225,0.3798508078589323,0.3798508078589323,0.511569918,0.3450556843333333,0.32967751049137695
1141,ST029__ST036,29,ST029,관곡공원,36,ST036,시흥시립군자도서관,8009.0,8.009,3.037861813989035,0.16296721,0.16296721,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.924765057,PRELIMINARY_90M,0.3398396062290491,0.3291788966157397,0.3291788966157397,0.16296721,0.48746084283333335,0.3298616389195306
1406,ST042__ST054,42,ST042,시흥시청역,54,ST054,시흥 프리미엄 아울렛,7034.0,7.034,2.2387261258249262,0.258859187,0.258859187,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.897766798,PRELIMINARY_90M,0.29846819705520433,0.4466825970646677,0.4466825970646677,0.258859187,0.3162944663333333,0.3300761118633013
982,ST023__ST048,23,ST023,오이도역,48,ST048,정왕평생학습관 사거리,2744.0,2.744,3.0,0.805831223,0.805831223,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.39213366,PRELIMINARY_90M,0.11643399669028727,0.3333333333333333,0.3333333333333333,0.805831223,0.06535561,0.33023854075590514
980,ST023__ST046,23,ST023,오이도역,46,ST046,배곧1동행정복지센터,2045.0,2.045,2.389760491642425,0.684570888,0.684570888,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.792332511,PRELIMINARY_90M,0.08677387872873085,0.4184519760441449,0.4184519760441449,0.684570888,0.1320554185,0.33046304031821894
60,ST002__ST008,2,ST002,월곶포구,8,ST008,시흥능곡역,8261.0,8.261,2.155457395225097,0.235590899,0.235590899,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.639786813,PRELIMINARY_90M,0.3505325242924428,0.4639386527496494,0.4639386527496494,0.235590899,0.27329780216666666,0.33083996955218975
496,ST011__ST012,11,ST011,배곧생명공원,12,ST012,신천역,11190.0,11.19,3.3955749329725884,0.229835415,0.229835415,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.946326239,PRELIMINARY_90M,0.4748164806721263,0.29450093717253645,0.29450093717253645,0.229835415,0.3243877065,0.33088513483616566
1389,ST041__ST050,41,ST041,연꽃테마파크,50,ST050,시흥한라3차아파트,12199.0,12.199,2.8294054328016167,0.128624347,0.128624347,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.943444347,PRELIMINARY_90M,0.5176305851402385,0.35343114436937423,0.35343114436937423,0.128624347,0.32390739116666667,0.3308983669190699
64,ST002__ST012,2,ST002,월곶포구,12,ST012,신천역,8983.0,8.983,3.1711065178480338,0.228261946,0.213997667,0.062986265,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.40019603,PRELIMINARY_90M,0.3811685831883566,0.3153473383412604,0.3153473383412604,0.228261946,0.4000326716666667,0.3312026347990709
140,ST003__ST036,3,ST003,배곧한울공원,36,ST036,시흥시립군자도서관,11552.0,11.552,3.4117495650713696,0.319486964,0.319486964,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.334349302,PRELIMINARY_90M,0.49017694233462045,0.2931047490231251,0.2931047490231251,0.319486964,0.22239155033333333,0.33129005142276974
1196,ST031__ST042,31,ST031,마전저수지,42,ST042,시흥시청역,4275.0,4.275,2.1436264167673507,0.207291629,0.207291629,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.824591732,PRELIMINARY_90M,0.1813977171468579,0.46649919602503703,0.46649919602503703,0.207291629,0.47076528866666667,0.3314884577096404
904,ST021__ST035,21,ST021,오이도 포구 해양관광 단지,35,ST035,산들공원,10930.0,10.93,2.551605329445319,0.247666634,0.241627929,0.024703488,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.336812849,PRELIMINARY_90M,0.4637841048924343,0.3919101392602065,0.3919101392602065,0.247666634,0.2228021415,0.33154075491316015
313,ST007__ST011,7,ST007,장현지구,11,ST011,배곧생명공원,9980.0,9.98,2.5537413472256456,0.24479273,0.24479273,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.600494142,PRELIMINARY_90M,0.4234735010820215,0.39158233510468404,0.39158233510468404,0.24479273,0.2667490236666667,0.33164939746334304
304,ST006__ST050,6,ST006,시흥시청 본청,50,ST050,시흥한라3차아파트,10014.0,10.014,2.9707752623655717,0.28503215,0.28503215,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.681460669,PRELIMINARY_90M,0.42491619637628886,0.33661247037708236,0.33661247037708236,0.28503215,0.28024344483333335,0.3317010653966761
211,ST005__ST006,5,ST005,배곧중·고등학교,6,ST006,시흥시청 본청,9543.0,9.543,2.7759353574530383,0.277560288,0.277560288,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.704954845,PRELIMINARY_90M,0.4049306233292316,0.3602389361535835,0.3602389361535835,0.277560288,0.2841591408333333,0.3317222470790371
126,ST003__ST022,3,ST003,배곧한울공원,22,ST022,오이도박물관,3668.0,3.668,2.101502920676558,0.337713254,0.208126213,0.129587041,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.146262579,PRELIMINARY_90M,0.15564136292273092,0.475849921578058,0.475849921578058,0.337713254,0.35771042983333334,0.3317287420835306
814,ST018__ST050,18,ST018,정왕역,50,ST050,시흥한라3차아파트,2786.0,2.786,2.797668420165774,0.7253767,0.7253767,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.76137224,PRELIMINARY_90M,0.11821614970085288,0.3574405003795073,0.3574405003795073,0.7253767,0.12689537333333334,0.33198218085342335
264,ST006__ST010,6,ST006,시흥시청 본청,10,ST010,은계호수공원,8600.0,8.6,2.2977932871741067,0.158558533,0.158558533,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.221566641,PRELIMINARY_90M,0.36491704502057964,0.4352001572908367,0.4352001572908367,0.158558533,0.3702611068333333,0.3322342105361874
21,ST001__ST022,1,ST001,월곶역,22,ST022,오이도박물관,11587.0,11.587,2.5651565658220274,0.189285544,0.148267524,0.04101802,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.559906603,PRELIMINARY_90M,0.49166206984342514,0.38983975221003364,0.38983975221003364,0.189285544,0.2599844338333333,0.332692949971698
