from_station_id,to_station_id,reference_distance_km,structure_distance_km,distance_stretch,structure
ST006,ST054,6.963,11.685,1.6781559672554933,CURRENT_03_CANDIDATE
ST006,ST055,15.502,40.474999999999994,2.610953425364469,CURRENT_03_CANDIDATE
ST007,ST008,2.567,23.311,9.081028437865212,CURRENT_03_CANDIDATE
ST007,ST009,3.2150000000000003,23.003,7.154898911353032,CURRENT_03_CANDIDATE
ST007,ST010,9.013,22.171,2.4598912681682013,CURRENT_03_CANDIDATE
ST007,ST011,8.717,22.32,2.560513938281519,CURRENT_03_CANDIDATE
ST007,ST012,8.754999999999999,23.143,2.6434037692747006,CURRENT_03_CANDIDATE
ST007,ST013,9.465,16.088,1.6997358689910196,CURRENT_03_CANDIDATE
ST007,ST014,10.134999999999998,26.133,2.5784903798717322,CURRENT_03_CANDIDATE
ST007,ST015,6.924,36.067,5.20898324667822,CURRENT_03_CANDIDATE
ST007,ST016,4.806,32.96,6.8580940491052855,CURRENT_03_CANDIDATE
ST007,ST017,1.354,19.957,14.739290989660265,CURRENT_03_CANDIDATE
ST007,ST018,7.798,35.524,4.555527058220057,CURRENT_03_CANDIDATE
ST007,ST019,8.073,35.632,4.413724761550848,CURRENT_03_CANDIDATE
ST007,ST020,9.545000000000002,24.241,2.5396542692509163,CURRENT_03_CANDIDATE
ST007,ST021,13.145999999999999,28.933000000000003,2.200897611440743,CURRENT_03_CANDIDATE
ST007,ST022,13.102,29.523000000000003,2.2533201038009465,CURRENT_03_CANDIDATE
ST007,ST023,7.584,22.447,2.9597837552742616,CURRENT_03_CANDIDATE
ST007,ST024,7.300000000000001,36.189,4.957397260273972,CURRENT_03_CANDIDATE
ST007,ST025,6.925,29.955,4.325631768953069,CURRENT_03_CANDIDATE
ST007,ST026,8.801,23.391,2.6577661629360296,CURRENT_03_CANDIDATE
ST007,ST027,8.629999999999999,22.483,2.6052143684820397,CURRENT_03_CANDIDATE
ST007,ST028,8.231,25.905,3.1472482079941684,CURRENT_03_CANDIDATE
ST007,ST029,3.864,17.89,4.629917184265011,CURRENT_03_CANDIDATE
ST007,ST030,1.683,22.675,13.472964943553178,CURRENT_03_CANDIDATE
ST007,ST031,3.8529999999999998,11.332,2.941084868933299,CURRENT_03_CANDIDATE
ST007,ST032,11.463999999999999,20.824,1.816468946266574,CURRENT_03_CANDIDATE
ST007,ST033,11.185,31.796,2.8427358068842197,CURRENT_03_CANDIDATE
ST007,ST034,5.32,39.689,7.4603383458646615,CURRENT_03_CANDIDATE
ST007,ST035,4.967,39.336,7.919468492047514,CURRENT_03_CANDIDATE
ST007,ST036,5.611,40.088,7.144537515594369,CURRENT_03_CANDIDATE
ST007,ST037,6.087,38.173,6.271233776901594,CURRENT_03_CANDIDATE
ST007,ST038,2.815,22.113,7.855417406749556,CURRENT_03_CANDIDATE
ST007,ST039,2.861,22.211,7.763369451240824,CURRENT_03_CANDIDATE
ST007,ST040,3.004,14.717,4.8991344873502,CURRENT_03_CANDIDATE
ST007,ST041,4.567,23.901,5.233413619443836,CURRENT_03_CANDIDATE
ST007,ST042,1.21,20.544,16.978512396694217,CURRENT_03_CANDIDATE
ST007,ST043,8.886,34.73,3.908395228449246,CURRENT_03_CANDIDATE
ST007,ST044,9.587,33.394,3.483258579326171,CURRENT_03_CANDIDATE
ST007,ST045,8.393,35.400999999999996,4.217919694983914,CURRENT_03_CANDIDATE
ST007,ST046,8.093,10.762,1.329791177560855,CURRENT_03_CANDIDATE
ST007,ST047,10.358,25.171000000000003,2.4301023363583707,CURRENT_03_CANDIDATE
ST007,ST048,8.222,35.403999999999996,4.3060082704937965,CURRENT_03_CANDIDATE
ST007,ST049,15.534,25.323,1.6301660872923909,CURRENT_03_CANDIDATE
ST007,ST050,9.712,25.095000000000002,2.583916803953872,CURRENT_03_CANDIDATE
ST007,ST051,3.281,20.134,6.136543736665651,CURRENT_03_CANDIDATE
ST007,ST052,1.163,22.155,19.04987102321582,CURRENT_03_CANDIDATE
ST007,ST053,13.52,38.031,2.8129437869822485,CURRENT_03_CANDIDATE
ST007,ST054,7.006,9.675,1.3809591778475594,CURRENT_03_CANDIDATE
ST007,ST055,15.079,38.464999999999996,2.550898600702964,CURRENT_03_CANDIDATE
ST008,ST009,1.712,10.534,6.153037383177571,CURRENT_03_CANDIDATE
ST008,ST010,9.519,16.048000000000002,1.6858913751444482,CURRENT_03_CANDIDATE
ST008,ST011,9.982,26.281,2.632839110398718,CURRENT_03_CANDIDATE
ST008,ST012,9.058,27.104,2.992272024729521,CURRENT_03_CANDIDATE
ST008,ST013,9.875,26.187,2.651848101265823,CURRENT_03_CANDIDATE
ST008,ST014,10.437999999999999,20.01,1.9170339145430162,CURRENT_03_CANDIDATE
ST008,ST015,6.807,23.597999999999995,3.4667254297047148,CURRENT_03_CANDIDATE
ST008,ST016,5.244,20.490999999999996,3.907513348588863,CURRENT_03_CANDIDATE
ST008,ST017,2.645,23.918,9.042722117202269,CURRENT_03_CANDIDATE
ST008,ST018,8.593,39.485,4.5950192016757825,CURRENT_03_CANDIDATE
ST008,ST019,9.07,39.592999999999996,4.365270121278941,CURRENT_03_CANDIDATE
ST008,ST020,10.251000000000001,28.201999999999998,2.7511462296361326,CURRENT_03_CANDIDATE
ST008,ST021,14.038,32.894,2.3432112836586407,CURRENT_03_CANDIDATE
ST008,ST022,13.994,33.484,2.3927397456052595,CURRENT_03_CANDIDATE
ST008,ST023,8.475999999999999,26.407999999999998,3.115620575743275,CURRENT_03_CANDIDATE
ST008,ST024,7.183000000000001,23.719999999999995,3.302241403313378,CURRENT_03_CANDIDATE
ST008,ST025,7.469,17.485999999999997,2.341143392689784,CURRENT_03_CANDIDATE
ST008,ST026,9.104,17.268,1.896748681898067,CURRENT_03_CANDIDATE
ST008,ST027,8.933,16.36,1.831411619836561,CURRENT_03_CANDIDATE
ST008,ST028,8.534,19.782000000000004,2.3180220295289433,CURRENT_03_CANDIDATE
ST008,ST029,4.389,5.421,1.2351332877648666,CURRENT_03_CANDIDATE
ST008,ST030,2.575,10.206,3.9634951456310676,CURRENT_03_CANDIDATE
ST008,ST031,4.745,21.431,4.51654373024236,CURRENT_03_CANDIDATE
ST008,ST032,12.461,24.785,1.9890056977770645,CURRENT_03_CANDIDATE
ST008,ST033,10.699,35.757,3.3420880456117392,CURRENT_03_CANDIDATE
ST008,ST034,5.212,43.65,8.374904067536454,CURRENT_03_CANDIDATE
ST008,ST035,4.859,43.297,8.91068121012554,CURRENT_03_CANDIDATE
ST008,ST036,4.468,44.049,9.858773500447628,CURRENT_03_CANDIDATE
ST008,ST037,4.944,42.134,8.522249190938512,CURRENT_03_CANDIDATE
ST008,ST038,1.312,9.644,7.350609756097561,CURRENT_03_CANDIDATE
ST008,ST039,1.41,9.742,6.909219858156029,CURRENT_03_CANDIDATE
ST008,ST040,4.106,8.594000000000001,2.093034583536289,CURRENT_03_CANDIDATE
ST008,ST041,5.243,11.431999999999999,2.1804310509250424,CURRENT_03_CANDIDATE
ST008,ST042,2.105,8.075,3.8361045130641327,CURRENT_03_CANDIDATE
ST008,ST043,9.778,38.690999999999995,3.956944160359991,CURRENT_03_CANDIDATE
ST008,ST044,9.845,37.355,3.794311833417978,CURRENT_03_CANDIDATE
ST008,ST045,9.285,39.361999999999995,4.239310716208939,CURRENT_03_CANDIDATE
ST008,ST046,9.100999999999999,14.723,1.6177343149104497,CURRENT_03_CANDIDATE
ST008,ST047,11.359000000000002,29.132,2.5646623822519587,CURRENT_03_CANDIDATE
ST008,ST048,9.114,39.364999999999995,4.319179284617071,CURRENT_03_CANDIDATE
ST008,ST049,16.426,29.284,1.7827833921831244,CURRENT_03_CANDIDATE
ST008,ST050,10.825000000000001,29.056,2.6841570438799076,CURRENT_03_CANDIDATE
ST008,ST051,3.584,14.011000000000001,3.9093191964285716,CURRENT_03_CANDIDATE
ST008,ST052,2.055,9.686,4.71338199513382,CURRENT_03_CANDIDATE
ST008,ST053,14.412,41.992,2.9136830419095197,CURRENT_03_CANDIDATE
ST008,ST054,8.014,13.636000000000001,1.701522335912154,CURRENT_03_CANDIDATE
ST008,ST055,15.971,42.425999999999995,2.656439797132302,CURRENT_03_CANDIDATE
ST009,ST010,9.691,15.739999999999998,1.6241873903621915,CURRENT_03_CANDIDATE
ST009,ST011,10.815,25.973,2.401571890892279,CURRENT_03_CANDIDATE
ST009,ST012,9.23,26.796,2.903141928494041,CURRENT_03_CANDIDATE
ST009,ST013,9.533,25.878999999999998,2.714675338298542,CURRENT_03_CANDIDATE
ST009,ST014,10.61,19.701999999999998,1.8569274269557021,CURRENT_03_CANDIDATE
ST009,ST015,5.902,23.289999999999996,3.9461199593358174,CURRENT_03_CANDIDATE
ST009,ST016,4.339,20.182999999999996,4.651532611200736,CURRENT_03_CANDIDATE
ST009,ST017,3.477,23.61,6.790336496980156,CURRENT_03_CANDIDATE
ST009,ST018,9.523,39.177,4.113934684448179,CURRENT_03_CANDIDATE
ST009,ST019,10.0,39.285,3.9284999999999997,CURRENT_03_CANDIDATE
ST009,ST020,10.26,27.894,2.7187134502923977,CURRENT_03_CANDIDATE
ST009,ST021,14.870999999999999,32.586,2.1912447044583416,CURRENT_03_CANDIDATE
ST009,ST022,14.827,33.176,2.23753962365954,CURRENT_03_CANDIDATE
ST009,ST023,9.309,26.099999999999998,2.803738317757009,CURRENT_03_CANDIDATE
ST009,ST024,6.2780000000000005,23.411999999999995,3.729213125199107,CURRENT_03_CANDIDATE
ST009,ST025,6.963,17.177999999999997,2.467040068935803,CURRENT_03_CANDIDATE
ST009,ST026,9.276,16.959999999999997,1.8283742992669252,CURRENT_03_CANDIDATE
ST009,ST027,9.105,16.052,1.7629873695771552,CURRENT_03_CANDIDATE
ST009,ST028,7.906,19.473999999999997,2.4631925120161897,CURRENT_03_CANDIDATE
ST009,ST029,4.562,5.1129999999999995,1.120780359491451,CURRENT_03_CANDIDATE
ST009,ST030,3.408,9.898,2.904342723004695,CURRENT_03_CANDIDATE
ST009,ST031,5.577999999999999,21.122999999999998,3.786841161706705,CURRENT_03_CANDIDATE
ST009,ST032,12.767,24.477,1.9172084279783819,CURRENT_03_CANDIDATE
ST009,ST033,10.708,35.449,3.310515502428091,CURRENT_03_CANDIDATE
ST009,ST034,5.311,43.342,8.16079834306157,CURRENT_03_CANDIDATE
ST009,ST035,5.085,42.989,8.454080629301867,CURRENT_03_CANDIDATE
ST009,ST036,4.477,43.741,9.770158588340406,CURRENT_03_CANDIDATE
ST009,ST037,4.953,41.826,8.44457904300424,CURRENT_03_CANDIDATE
ST009,ST038,0.744,9.335999999999999,12.548387096774192,CURRENT_03_CANDIDATE
ST009,ST039,0.792,0.792,1.0,CURRENT_03_CANDIDATE
ST009,ST040,4.939,8.286,1.6776675440372544,CURRENT_03_CANDIDATE
ST009,ST041,4.947,11.123999999999999,2.248635536688902,CURRENT_03_CANDIDATE
ST009,ST042,2.781,7.7669999999999995,2.792880258899676,CURRENT_03_CANDIDATE
ST009,ST043,9.831,38.382999999999996,3.904282372088292,CURRENT_03_CANDIDATE
ST009,ST044,9.854,37.047,3.7595900142074283,CURRENT_03_CANDIDATE
ST009,ST045,9.928,39.053999999999995,3.933722804190168,CURRENT_03_CANDIDATE
ST009,ST046,9.934,14.415,1.4510771089188645,CURRENT_03_CANDIDATE
ST009,ST047,12.192,28.824,2.364173228346457,CURRENT_03_CANDIDATE
ST009,ST048,9.947,39.056999999999995,3.9265105056801044,CURRENT_03_CANDIDATE
ST009,ST049,17.181,28.976,1.686514172632559,CURRENT_03_CANDIDATE
ST009,ST050,11.658,28.748,2.465946131411906,CURRENT_03_CANDIDATE
ST009,ST051,3.757,13.703,3.6473249933457543,CURRENT_03_CANDIDATE
ST009,ST052,2.888,9.378,3.247229916897507,CURRENT_03_CANDIDATE
ST009,ST053,15.245,41.684,2.734273532305674,CURRENT_03_CANDIDATE
ST009,ST054,8.847,13.328,1.5064993783203346,CURRENT_03_CANDIDATE
ST009,ST055,16.804,42.117999999999995,2.5064270411806713,CURRENT_03_CANDIDATE
ST010,ST011,13.551,25.141,1.855287432661796,CURRENT_03_CANDIDATE
ST010,ST012,2.361,25.964,10.997035154595508,CURRENT_03_CANDIDATE
ST010,ST013,2.646,25.046999999999997,9.465986394557822,CURRENT_03_CANDIDATE
ST010,ST014,1.525,3.9619999999999997,2.5980327868852457,CURRENT_03_CANDIDATE
ST010,ST015,11.921,28.804,2.416240248301317,CURRENT_03_CANDIDATE
ST010,ST016,9.129999999999999,25.697,2.8145673603504933,CURRENT_03_CANDIDATE
ST010,ST017,9.126000000000001,22.778,2.4959456497918033,CURRENT_03_CANDIDATE
ST010,ST018,13.408000000000001,38.345,2.8598597852028638,CURRENT_03_CANDIDATE
ST010,ST019,13.084,38.452999999999996,2.938933047997554,CURRENT_03_CANDIDATE
ST010,ST020,14.805,27.061999999999998,1.8278959810874704,CURRENT_03_CANDIDATE
ST010,ST021,18.194,31.754,1.7453006485654614,CURRENT_03_CANDIDATE
ST010,ST022,18.357,32.344,1.7619436727134064,CURRENT_03_CANDIDATE
ST010,ST023,13.134,25.267999999999997,1.9238617329069587,CURRENT_03_CANDIDATE
ST010,ST024,11.545,28.926,2.5055002165439584,CURRENT_03_CANDIDATE
ST010,ST025,10.313,22.692,2.2003296809851642,CURRENT_03_CANDIDATE
ST010,ST026,1.22,1.22,1.0,CURRENT_03_CANDIDATE
ST010,ST027,1.085,15.219999999999999,14.027649769585253,CURRENT_03_CANDIDATE
ST010,ST028,3.734,3.734,1.0,CURRENT_03_CANDIDATE
ST010,ST029,6.442,10.626999999999999,1.649642968022353,CURRENT_03_CANDIDATE
ST010,ST030,9.083,15.411999999999999,1.6967962127050533,CURRENT_03_CANDIDATE
ST010,ST031,9.658,20.290999999999997,2.1009525781735348,CURRENT_03_CANDIDATE
ST010,ST032,16.474,23.645,1.4352919752337014,CURRENT_03_CANDIDATE
ST010,ST033,16.338,34.617,2.1188027910392946,CURRENT_03_CANDIDATE
ST010,ST034,13.248,42.51,3.208786231884058,CURRENT_03_CANDIDATE
ST010,ST035,12.895,42.157,3.2692516479255525,CURRENT_03_CANDIDATE
ST010,ST036,13.158,42.909,3.2610579115367075,CURRENT_03_CANDIDATE
ST010,ST037,13.634,40.994,3.006747836291624,CURRENT_03_CANDIDATE
ST010,ST038,9.372,14.849999999999998,1.584507042253521,CURRENT_03_CANDIDATE
ST010,ST039,9.47,14.947999999999999,1.578458289334741,CURRENT_03_CANDIDATE
ST010,ST040,7.454,7.454,1.0,CURRENT_03_CANDIDATE
ST010,ST041,9.27,16.637999999999998,1.7948220064724918,CURRENT_03_CANDIDATE
ST010,ST042,7.803,13.280999999999999,1.7020376778162243,CURRENT_03_CANDIDATE
ST010,ST043,14.013,37.550999999999995,2.6797259687433095,CURRENT_03_CANDIDATE
ST010,ST044,14.747,36.214999999999996,2.4557537126195155,CURRENT_03_CANDIDATE
ST010,ST045,13.514,38.221999999999994,2.8283261802575104,CURRENT_03_CANDIDATE
ST010,ST046,12.503,13.582999999999998,1.0863792689754457,CURRENT_03_CANDIDATE
ST010,ST047,14.928,27.992,1.87513397642015,CURRENT_03_CANDIDATE
ST010,ST048,13.354,38.224999999999994,2.862438220757825,CURRENT_03_CANDIDATE
ST010,ST049,20.165,28.144,1.3956855938507315,CURRENT_03_CANDIDATE
ST010,ST050,14.394,27.916,1.9394192024454633,CURRENT_03_CANDIDATE
ST010,ST051,7.611,12.870999999999999,1.691104979634739,CURRENT_03_CANDIDATE
ST010,ST052,9.414,14.892,1.5818992989165073,CURRENT_03_CANDIDATE
ST010,ST053,18.401,40.852,2.220096733873159,CURRENT_03_CANDIDATE
ST010,ST054,11.416,12.495999999999999,1.0946040644709178,CURRENT_03_CANDIDATE
ST010,ST055,19.71,41.285999999999994,2.094672754946727,CURRENT_03_CANDIDATE
ST011,ST012,11.19,19.076999999999998,1.7048257372654154,CURRENT_03_CANDIDATE
ST011,ST013,11.312999999999999,25.195999999999998,2.2271722796782463,CURRENT_03_CANDIDATE
ST011,ST014,12.57,29.102999999999998,2.3152744630071598,CURRENT_03_CANDIDATE
ST011,ST015,14.518,39.037,2.688868990219038,CURRENT_03_CANDIDATE
ST011,ST016,12.455000000000002,35.93,2.8847852268165393,CURRENT_03_CANDIDATE
ST011,ST017,7.363,15.890999999999998,2.1582235501833487,CURRENT_03_CANDIDATE
ST011,ST018,3.576,22.088,6.176733780760626,CURRENT_03_CANDIDATE
ST011,ST019,3.322,22.195999999999998,6.68151715833835,CURRENT_03_CANDIDATE
ST011,ST020,4.958,10.805,2.179306171843485,CURRENT_03_CANDIDATE
ST011,ST021,4.795,15.497,3.231908237747654,CURRENT_03_CANDIDATE
ST011,ST022,5.569,16.087,2.888669420003591,CURRENT_03_CANDIDATE
ST011,ST023,1.921,9.011,4.690786048932847,CURRENT_03_CANDIDATE
ST011,ST024,14.894,39.159,2.6291795353833756,CURRENT_03_CANDIDATE
ST011,ST025,14.574000000000002,32.925,2.2591601482091392,CURRENT_03_CANDIDATE
ST011,ST026,12.987,26.360999999999997,2.0297990297990296,CURRENT_03_CANDIDATE
ST011,ST027,12.61,25.452999999999996,2.01847739888977,CURRENT_03_CANDIDATE
ST011,ST028,13.239,28.875,2.181055970994788,CURRENT_03_CANDIDATE
ST011,ST029,9.925,20.86,2.10176322418136,CURRENT_03_CANDIDATE
ST011,ST030,7.9270000000000005,25.645,3.2351457045540557,CURRENT_03_CANDIDATE
ST011,ST031,5.237,20.439999999999998,3.9029978995608166,CURRENT_03_CANDIDATE
ST011,ST032,5.259,7.388,1.4048298155542878,CURRENT_03_CANDIDATE
ST011,ST033,6.732,18.36,2.727272727272727,CURRENT_03_CANDIDATE
ST011,ST034,7.227,26.253,3.6326276463262763,CURRENT_03_CANDIDATE
ST011,ST035,6.874,25.9,3.7678207739307537,CURRENT_03_CANDIDATE
ST011,ST036,7.492,26.652,3.5573945541911374,CURRENT_03_CANDIDATE
ST011,ST037,7.968,24.737,3.1045431726907626,CURRENT_03_CANDIDATE
ST011,ST038,11.081,25.083,2.263604367836838,CURRENT_03_CANDIDATE
ST011,ST039,10.780999999999999,25.180999999999997,2.335683146275856,CURRENT_03_CANDIDATE
ST011,ST040,7.585,17.686999999999998,2.3318391562293996,CURRENT_03_CANDIDATE
ST011,ST041,10.98,26.871,2.447267759562841,CURRENT_03_CANDIDATE
ST011,ST042,9.512,23.514,2.4720353238015136,CURRENT_03_CANDIDATE
ST011,ST043,4.475,21.294,4.758435754189945,CURRENT_03_CANDIDATE
ST011,ST044,5.146,19.958,3.878352118150019,CURRENT_03_CANDIDATE
ST011,ST045,3.828,21.965,5.73798328108673,CURRENT_03_CANDIDATE
ST011,ST046,1.543,13.732,8.89954633830201,CURRENT_03_CANDIDATE
ST011,ST047,1.641,11.735,7.151127361365021,CURRENT_03_CANDIDATE
ST011,ST048,3.624,21.968,6.061810154525386,CURRENT_03_CANDIDATE
ST011,ST049,7.729,11.887,1.5379738646655454,CURRENT_03_CANDIDATE
ST011,ST050,0.995,11.658999999999999,11.717587939698491,CURRENT_03_CANDIDATE
ST011,ST051,10.728,23.104,2.1536167039522742,CURRENT_03_CANDIDATE
ST011,ST052,7.927,25.125,3.1695471174467014,CURRENT_03_CANDIDATE
ST011,ST053,4.85,24.595,5.0711340206185564,CURRENT_03_CANDIDATE
ST011,ST054,2.543,12.645,4.972473456547385,CURRENT_03_CANDIDATE
ST011,ST055,7.172,25.029,3.4898215281650864,CURRENT_03_CANDIDATE
ST012,ST013,0.817,26.019,31.84700122399021,CURRENT_03_CANDIDATE
ST012,ST014,1.38,29.926,21.68550724637681,CURRENT_03_CANDIDATE
ST012,ST015,13.075999999999999,39.86,3.0483328234934235,CURRENT_03_CANDIDATE
ST012,ST016,10.015,36.753,3.6697953070394407,CURRENT_03_CANDIDATE
ST012,ST017,9.461,16.714,1.7666208646020503,CURRENT_03_CANDIDATE
ST012,ST018,13.318,32.281,2.423862441808079,CURRENT_03_CANDIDATE
ST012,ST019,12.876,32.388999999999996,2.515455110282696,CURRENT_03_CANDIDATE
ST012,ST020,14.264,20.997999999999998,1.472097588334268,CURRENT_03_CANDIDATE
ST012,ST021,15.832999999999998,25.69,1.6225604749573677,CURRENT_03_CANDIDATE
ST012,ST022,16.607,26.28,1.5824652255073164,CURRENT_03_CANDIDATE
ST012,ST023,11.663,19.203999999999997,1.6465746377432904,CURRENT_03_CANDIDATE
ST012,ST024,12.7,39.982,3.148188976377953,CURRENT_03_CANDIDATE
ST012,ST025,11.469,33.748,2.942540762054233,CURRENT_03_CANDIDATE
ST012,ST026,1.797,27.183999999999997,15.127434613244295,CURRENT_03_CANDIDATE
ST012,ST027,1.42,26.275999999999996,18.504225352112673,CURRENT_03_CANDIDATE
ST012,ST028,4.89,29.698,6.073210633946831,CURRENT_03_CANDIDATE
ST012,ST029,5.571,21.683,3.8921199066594867,CURRENT_03_CANDIDATE
ST012,ST030,10.025,26.468,2.6401995012468826,CURRENT_03_CANDIDATE
ST012,ST031,10.814,21.262999999999998,1.9662474570001847,CURRENT_03_CANDIDATE
ST012,ST032,15.607,17.581,1.1264817069263793,CURRENT_03_CANDIDATE
ST012,ST033,16.220999999999997,28.552999999999997,1.7602490598606746,CURRENT_03_CANDIDATE
ST012,ST034,14.075,36.446,2.5894138543516876,CURRENT_03_CANDIDATE
ST012,ST035,13.671,36.092999999999996,2.640114110160193,CURRENT_03_CANDIDATE
ST012,ST036,13.526,36.845,2.7240130119769335,CURRENT_03_CANDIDATE
ST012,ST037,14.001999999999999,34.93,2.494643622339666,CURRENT_03_CANDIDATE
ST012,ST038,9.794,25.906,2.645088829895854,CURRENT_03_CANDIDATE
ST012,ST039,9.892,26.003999999999998,2.6287909421754954,CURRENT_03_CANDIDATE
ST012,ST040,8.61,18.509999999999998,2.1498257839721253,CURRENT_03_CANDIDATE
ST012,ST041,8.709,27.694,3.1799288092777585,CURRENT_03_CANDIDATE
ST012,ST042,8.225,24.337,2.958905775075988,CURRENT_03_CANDIDATE
ST012,ST043,13.895,31.487,2.266066930550558,CURRENT_03_CANDIDATE
ST012,ST044,14.622999999999998,30.150999999999996,2.0618888053067086,CURRENT_03_CANDIDATE
ST012,ST045,13.239999999999998,32.158,2.428851963746224,CURRENT_03_CANDIDATE
ST012,ST046,10.51,14.555,1.3848715509039011,CURRENT_03_CANDIDATE
ST012,ST047,12.567,21.928,1.7448874035171482,CURRENT_03_CANDIDATE
ST012,ST048,13.235999999999999,32.160999999999994,2.4298126322151705,CURRENT_03_CANDIDATE
ST012,ST049,17.804,22.08,1.2401707481464839,CURRENT_03_CANDIDATE
ST012,ST050,12.033,21.852,1.8160059835452507,CURRENT_03_CANDIDATE
ST012,ST051,7.279,23.927,3.2871273526583322,CURRENT_03_CANDIDATE
ST012,ST052,9.835999999999999,25.948,2.638064253761692,CURRENT_03_CANDIDATE
ST012,ST053,16.04,34.788,2.1688279301745634,CURRENT_03_CANDIDATE
ST012,ST054,9.423,13.468,1.4292688103576356,CURRENT_03_CANDIDATE
ST012,ST055,17.349,35.221999999999994,2.03020346994063,CURRENT_03_CANDIDATE
ST013,ST014,1.514,29.008999999999997,19.16050198150594,CURRENT_03_CANDIDATE
ST013,ST015,13.106,38.943,2.971387150923241,CURRENT_03_CANDIDATE
ST013,ST016,10.045,35.836,3.5675460428073666,CURRENT_03_CANDIDATE
ST013,ST017,9.602,22.833,2.3779420953967922,CURRENT_03_CANDIDATE
ST013,ST018,13.437999999999999,38.4,2.8575680904896563,CURRENT_03_CANDIDATE
ST013,ST019,13.447,38.507999999999996,2.8636870677474526,CURRENT_03_CANDIDATE
ST013,ST020,14.405,27.116999999999997,1.882471364109684,CURRENT_03_CANDIDATE
ST013,ST021,15.620999999999999,31.809,2.0362972921067795,CURRENT_03_CANDIDATE
ST013,ST022,16.395,32.399,1.9761512656297653,CURRENT_03_CANDIDATE
ST013,ST023,11.783,25.322999999999997,2.1491131290842738,CURRENT_03_CANDIDATE
ST013,ST024,12.73,39.065,3.068735271013354,CURRENT_03_CANDIDATE
ST013,ST025,11.61,32.830999999999996,2.8278208440999135,CURRENT_03_CANDIDATE
ST013,ST026,1.938,26.266999999999996,13.553663570691432,CURRENT_03_CANDIDATE
ST013,ST027,1.561,25.358999999999995,16.245355541319665,CURRENT_03_CANDIDATE
ST013,ST028,5.031,28.781,5.720731464917511,CURRENT_03_CANDIDATE
ST013,ST029,5.601,20.766,3.7075522228173536,CURRENT_03_CANDIDATE
ST013,ST030,10.166,25.551,2.5133779264214042,CURRENT_03_CANDIDATE
ST013,ST031,10.955,14.207999999999998,1.2969420356001824,CURRENT_03_CANDIDATE
ST013,ST032,15.493,23.7,1.5297231007551797,CURRENT_03_CANDIDATE
ST013,ST033,16.395,34.672,2.1147910948459896,CURRENT_03_CANDIDATE
ST013,ST034,13.859,42.565,3.071289414820694,CURRENT_03_CANDIDATE
ST013,ST035,13.669,42.211999999999996,3.088155680737435,CURRENT_03_CANDIDATE
ST013,ST036,13.025,42.964,3.2985796545105566,CURRENT_03_CANDIDATE
ST013,ST037,13.713000000000001,41.049,2.993436884707941,CURRENT_03_CANDIDATE
ST013,ST038,9.824,24.988999999999997,2.543668566775244,CURRENT_03_CANDIDATE
ST013,ST039,9.922,25.086999999999996,2.528421689175569,CURRENT_03_CANDIDATE
ST013,ST040,8.751,17.592999999999996,2.0103988115643925,CURRENT_03_CANDIDATE
ST013,ST041,8.739,26.776999999999997,3.0640805584162942,CURRENT_03_CANDIDATE
ST013,ST042,8.254999999999999,23.419999999999998,2.8370684433676563,CURRENT_03_CANDIDATE
ST013,ST043,14.712,37.605999999999995,2.556144643828167,CURRENT_03_CANDIDATE
ST013,ST044,14.811,36.269999999999996,2.44885558031193,CURRENT_03_CANDIDATE
ST013,ST045,14.056999999999999,38.276999999999994,2.7229849896848544,CURRENT_03_CANDIDATE
ST013,ST046,9.857,13.637999999999998,1.3835852693517297,CURRENT_03_CANDIDATE
ST013,ST047,12.549999999999999,28.047,2.2348207171314742,CURRENT_03_CANDIDATE
ST013,ST048,13.524,38.279999999999994,2.8305235137533273,CURRENT_03_CANDIDATE
ST013,ST049,17.96,28.198999999999998,1.570100222717149,CURRENT_03_CANDIDATE
ST013,ST050,11.821,27.971,2.366212672362744,CURRENT_03_CANDIDATE
ST013,ST051,7.309,23.009999999999998,3.148173484744835,CURRENT_03_CANDIDATE
ST013,ST052,9.866,25.031,2.5370971011554833,CURRENT_03_CANDIDATE
ST013,ST053,15.995,40.907,2.557486714598312,CURRENT_03_CANDIDATE
ST013,ST054,8.77,12.550999999999998,1.4311288483466362,CURRENT_03_CANDIDATE
ST013,ST055,17.505,41.340999999999994,2.361668094830048,CURRENT_03_CANDIDATE
ST014,ST015,13.446,32.766000000000005,2.4368585452922806,CURRENT_03_CANDIDATE
ST014,ST016,10.655000000000001,29.659000000000002,2.783575786015955,CURRENT_03_CANDIDATE
ST014,ST017,9.946,26.74,2.688517997184798,CURRENT_03_CANDIDATE
ST014,ST018,14.228,42.307,2.9735029519257803,CURRENT_03_CANDIDATE
ST014,ST019,14.255999999999998,42.415,2.97523849607183,CURRENT_03_CANDIDATE
ST014,ST020,15.643999999999998,31.024,1.9831245205829713,CURRENT_03_CANDIDATE
ST014,ST021,16.936,35.716,2.108880491261219,CURRENT_03_CANDIDATE
ST014,ST022,17.71,36.306,2.050028232636928,CURRENT_03_CANDIDATE
ST014,ST023,12.867,29.229999999999997,2.2717028056267967,CURRENT_03_CANDIDATE
ST014,ST024,13.07,32.888000000000005,2.516296863045142,CURRENT_03_CANDIDATE
ST014,ST025,11.838000000000001,26.654000000000003,2.2515627639804023,CURRENT_03_CANDIDATE
ST014,ST026,2.362,2.742,1.1608806096528366,CURRENT_03_CANDIDATE
