pair_order,pair_id,from_order,from_station_id,from_station_name,to_order,to_station_id,to_station_name,w1_distance_m,distance_km,w2_average_lanes,w3_protection_proxy,w3_child_protection_proxy,w3_senior_protection_proxy,w3_disabled_protection_proxy,w3_classification,w4_average_absolute_grade_pct,w4_classification,distance_norm,lane_penalty_norm,protection_norm,slope_norm,scenario_cost,structure
55,ST002__ST003,2,ST002,월곶포구,3,ST003,배곧한울공원,6181.0,6.181,2.4749749767137175,0.199057367,0.199057367,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.283031499,PRELIMINARY_90M,0.5001291878391181,0.5667174732332205,0.199057367,0.1760781881777329,0.36456478036699536,CANDIDATE_GRAPH
46,ST001__ST047,1,ST001,월곶역,47,ST047,배곧2동행정복지센터,7096.0,7.096,2.7538987961978174,0.159419462,0.159419462,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.244990657,PRELIMINARY_90M,0.5789337697011455,0.4847819697911384,0.159419462,0.16976663362918074,0.3649030738980057,CANDIDATE_GRAPH
386,ST008__ST037,8,ST008,시흥능곡역,37,ST037,군자동행정복지센터,4944.0,4.944,3.099278481155629,0.296311656,0.296311656,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.296729813,PRELIMINARY_90M,0.3935922831797434,0.3833246671555016,0.296311656,0.5101813805607653,0.3650273536281253,CANDIDATE_GRAPH
870,ST020__ST035,20,ST020,시화공업단지[왼쪽부근],35,ST035,산들공원,6684.0,6.684,2.869246069005407,0.270890511,0.270890511,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.916932044,PRELIMINARY_90M,0.5434501765567135,0.45089803371984194,0.270890511,0.11533671772269614,0.3654103039472225,CANDIDATE_GRAPH
902,ST021__ST033,21,ST021,오이도 포구 해양관광 단지,33,ST033,타원산업단지,5896.0,5.896,2.0051291254395327,0.090975076,0.0,0.090975076,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.669667414,PRELIMINARY_90M,0.4755834984066833,0.7047374402461796,0.090975076,0.2402269698464426,0.3661795269685415,CANDIDATE_GRAPH
1376,ST040__ST051,40,ST040,갯골생태공원,51,ST051,연성중학교,5417.0,5.417,2.495832602905231,0.192518156,0.176017861,0.031845057,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.410565802,PRELIMINARY_90M,0.4343295151149772,0.5605904235399768,0.192518156,0.36315328653513135,0.3667359469785071,CANDIDATE_GRAPH
1434,ST045__ST049,45,ST045,시흥중앙도서관,49,ST049,거북섬 웨이브파크 정문,7847.0,7.847,3.3414189443190656,0.193917601,0.193917601,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.453478259,PRELIMINARY_90M,0.643613814486263,0.31219448978416353,0.193917601,0.204357899319878,0.36683681817500646,CANDIDATE_GRAPH
126,ST003__ST022,3,ST003,배곧한울공원,22,ST022,오이도박물관,3668.0,3.668,2.101502920676558,0.337713254,0.208126213,0.129587041,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.146262579,PRELIMINARY_90M,0.2836964947032986,0.6764270741900459,0.337713254,0.31930135998411946,0.3669027054817816,CANDIDATE_GRAPH
1196,ST031__ST042,31,ST031,마전저수지,42,ST042,시흥시청역,4275.0,4.275,2.1436264167673507,0.207291629,0.207291629,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.824591732,PRELIMINARY_90M,0.3359745069330807,0.6640530508265217,0.207291629,0.431846488481346,0.36700156811408446,CANDIDATE_GRAPH
533,ST011__ST049,11,ST011,배곧생명공원,49,ST049,거북섬 웨이브파크 정문,7867.0,7.867,3.231375254896857,0.159105909,0.159105909,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.540417714,PRELIMINARY_90M,0.6453363190078374,0.34452046721452345,0.159105909,0.21878247784665972,0.3673656540226467,CANDIDATE_GRAPH
1352,ST039__ST042,39,ST039,능곡힐스테이트,42,ST042,시흥시청역,2747.0,2.747,2.0559410979162904,0.429779309,0.37360867,0.200729024,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.284188953,PRELIMINARY_90M,0.2043751614847989,0.6898111261240337,0.429779309,0.34218544423191316,0.36826617562927333,CANDIDATE_GRAPH
1438,ST045__ST053,45,ST045,시흥중앙도서관,53,ST053,오이도 빨강등대,6942.0,6.942,3.3899831896516006,0.26159621,0.1923696,0.06922661,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.041926577,PRELIMINARY_90M,0.5656704848850228,0.2979284586579374,0.26159621,0.3019904295898645,0.36826797837982517,CANDIDATE_GRAPH
203,ST004__ST048,4,ST004,배곧중심상가,48,ST048,정왕평생학습관 사거리,3286.0,3.286,2.85126560046434,0.722314679,0.722314679,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.581559349,PRELIMINARY_90M,0.25079665834122816,0.4561799015243262,0.722314679,0.05969328431532176,0.3685474731215933,CANDIDATE_GRAPH
856,ST020__ST021,20,ST020,시화공업단지[왼쪽부근],21,ST021,오이도 포구 해양관광 단지,7030.0,7.03,3.1699281862102007,0.198238546,0.124749419,0.073489127,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.08695311,PRELIMINARY_90M,0.5732495047799501,0.3625709030546521,0.198238546,0.30946101657533887,0.36913029627021376,CANDIDATE_GRAPH
1419,ST043__ST055,43,ST043,시흥종합버스터미널,55,ST055,해양생태과학관,8039.0,8.039,3.364264252340225,0.190440676,0.190440676,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.405590741,PRELIMINARY_90M,0.660149857893377,0.30548354692720237,0.190440676,0.19641263138780188,0.36922122335629265,CANDIDATE_GRAPH
95,ST002__ST043,2,ST002,월곶포구,43,ST043,시흥종합버스터미널,7296.0,7.296,3.895549908774106,0.451755892,0.451755892,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.940832226,PRELIMINARY_90M,0.5961588149168892,0.14941527777764463,0.451755892,0.11930212160133073,0.36937293201663973,CANDIDATE_GRAPH
1447,ST046__ST053,46,ST046,배곧1동행정복지센터,53,ST053,오이도 빨강등대,7401.0,7.401,3.5478278014585065,0.239891327,0.174995367,0.06489596,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.131583779,PRELIMINARY_90M,0.6052019636551546,0.2515606806820728,0.239891327,0.3168659236994208,0.3696355437206318,CANDIDATE_GRAPH
818,ST018__ST054,18,ST018,정왕역,54,ST054,시흥 프리미엄 아울렛,5830.0,5.83,3.315653552693978,0.48397827,0.48397827,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.04582916,PRELIMINARY_90M,0.4698992334854879,0.3197632242798,0.48397827,0.13672271067167077,0.36992035067663137,CANDIDATE_GRAPH
528,ST011__ST044,11,ST011,배곧생명공원,44,ST044,경기과학기술대학교,5146.0,5.146,3.3457596833523393,0.601030682,0.601030682,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.799644313,PRELIMINARY_90M,0.4109895788476445,0.3109193723034843,0.601030682,0.09587689840317601,0.3706694323178488,CANDIDATE_GRAPH
453,ST010__ST013,10,ST010,은계호수공원,13,ST013,삼미시장,2822.0,2.822,2.499145512681044,0.559085533,0.559085533,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.040771125,PRELIMINARY_90M,0.2108345534407028,0.5596172369156094,0.559085533,0.3017987225207562,0.37075673271548126,CANDIDATE_GRAPH
1315,ST037__ST038,37,ST037,군자동행정복지센터,38,ST038,능곡도서관,4967.0,4.967,3.1386691135702853,0.330414356,0.316572403,0.018575574,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.271661112,PRELIMINARY_90M,0.3955731633795539,0.37175343848178544,0.330414356,0.5060221015988842,0.37130819911903357,CANDIDATE_GRAPH
1443,ST046__ST049,46,ST046,배곧1동행정복지센터,49,ST049,거북섬 웨이브파크 정문,8306.0,8.306,3.48477898206516,0.178349401,0.178349401,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.578347877,PRELIMINARY_90M,0.6831452932563948,0.27008164016117986,0.178349401,0.22507566906492915,0.37146588128171354,CANDIDATE_GRAPH
1265,ST034__ST045,34,ST034,군자디지털과학고등학교,45,ST045,시흥중앙도서관,6540.0,6.54,2.9933398472819306,0.352023517,0.352023517,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.836864495,PRELIMINARY_90M,0.531048144001378,0.4144447605073809,0.352023517,0.10205229296989038,0.372069525697442,CANDIDATE_GRAPH
172,ST004__ST017,4,ST004,배곧중심상가,17,ST017,장곡동,6764.0,6.764,2.942360541443412,0.206546328,0.206546328,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.909089561,PRELIMINARY_90M,0.550340194643011,0.42942022978330263,0.206546328,0.27995074727812974,0.3721323081734338,CANDIDATE_GRAPH
437,ST009__ST042,9,ST009,능곡중앙공원,42,ST042,시흥시청역,2781.0,2.781,2.0552547795934166,0.436775112,0.393968211,0.210534951,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.330781896,PRELIMINARY_90M,0.20730341917147532,0.6900127361457601,0.436775112,0.34991592247217085,0.37223991030999404,CANDIDATE_GRAPH
1263,ST034__ST043,34,ST034,군자디지털과학고등학교,43,ST043,시흥종합버스터미널,6443.0,6.443,2.8546434756622054,0.334548381,0.334548381,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.832123125,PRELIMINARY_90M,0.5226939970717424,0.455187630927238,0.334548381,0.1012656275383032,0.3728073645413029,CANDIDATE_GRAPH
1371,ST040__ST046,40,ST040,갯골생태공원,46,ST046,배곧1동행정복지센터,6643.0,6.643,2.6207233450820753,0.201536217,0.201536217,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.380841974,PRELIMINARY_90M,0.539919042287486,0.5239030375202312,0.201536217,0.19230643434489972,0.37298229170640124,CANDIDATE_GRAPH
28,ST001__ST029,1,ST001,월곶역,29,ST029,관곡공원,8007.0,8.007,2.4957917874297677,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.474024387,PRELIMINARY_90M,0.657393850658858,0.5606024133246302,0.0,0.20776681460186716,0.3733733525858064,CANDIDATE_GRAPH
1288,ST035__ST048,35,ST035,산들공원,48,ST048,정왕평생학습관 사거리,6740.0,6.74,3.084409976243774,0.362180104,0.362180104,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.763853952,PRELIMINARY_90M,0.5482731892171216,0.3876923774415475,0.362180104,0.08993873289769443,0.3734699276489563,CANDIDATE_GRAPH
1484,ST053__ST055,53,ST053,오이도 빨강등대,55,ST055,해양생태과학관,3521.0,3.521,1.9799575304526895,0.311460493,0.147728619,0.22614112,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.57401526,PRELIMINARY_90M,0.271036086469727,0.7121317435061232,0.311460493,0.39027203879877176,0.37369490803544486,CANDIDATE_GRAPH
583,ST013__ST014,13,ST013,삼미시장,14,ST014,시흥대야역,1514.0,1.514,2.268613825900731,0.811440142,0.741965677,0.311431231,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.67519953,PRELIMINARY_90M,0.09818275772973904,0.6273372683228735,0.811440142,0.07522961524926373,0.37397589665737296,CANDIDATE_GRAPH
258,ST005__ST053,5,ST005,배곧중·고등학교,53,ST053,오이도 빨강등대,6642.0,6.642,2.494332228519753,0.202414333,0.1928514,0.042185248,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.120074325,PRELIMINARY_90M,0.5398329170614072,0.5610311672916333,0.202414333,0.1490411133206909,0.37410750467792275,CANDIDATE_GRAPH
948,ST022__ST046,22,ST022,오이도박물관,46,ST046,배곧1동행정복지센터,7632.0,7.632,2.8793899893338257,0.144096576,0.144096576,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.456814235,PRELIMINARY_90M,0.6250968908793385,0.44791819779000763,0.144096576,0.20491138850123367,0.375128403640955,CANDIDATE_GRAPH
1159,ST029__ST054,29,ST029,관곡공원,54,ST054,시흥 프리미엄 아울렛,7734.0,7.734,2.5790384343041506,0.052274076,0.052274076,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.570475598,PRELIMINARY_90M,0.6338816639393678,0.5361482238827471,0.052274076,0.22376953818775455,0.37572217688349135,CANDIDATE_GRAPH
1205,ST031__ST051,31,ST031,마전저수지,51,ST051,연성중학교,6100.0,6.1,2.6203589074087144,0.119255883,0.104609688,0.028266702,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.974419427,PRELIMINARY_90M,0.49315304452674186,0.5240100932184334,0.119255883,0.4567051829833325,0.3757253324255461,CANDIDATE_GRAPH
358,ST008__ST009,8,ST008,시흥능곡역,9,ST009,능곡중앙공원,1712.0,1.712,1.8305154308324192,0.348908245,0.279373488,0.348908245,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.123126948,PRELIMINARY_90M,0.11523555249332529,0.7560312343795681,0.348908245,0.6472932403960375,0.3758597375579831,CANDIDATE_GRAPH
331,ST007__ST029,7,ST007,장현지구,29,ST029,관곡공원,4165.0,4.165,2.078936189138624,0.271907933,0.271907933,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.51365291,PRELIMINARY_90M,0.32650073206442165,0.6830561835756226,0.271907933,0.3802570064105875,0.3759020271492602,CANDIDATE_GRAPH
881,ST020__ST046,20,ST020,시화공업단지[왼쪽부근],46,ST046,배곧1동행정복지센터,5816.0,5.816,3.345020784723044,0.54883893,0.54883893,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.722324933,PRELIMINARY_90M,0.4686934803203858,0.3111364280977723,0.54883893,0.08304843670587093,0.37593700173757016,CANDIDATE_GRAPH
186,ST004__ST031,4,ST004,배곧중심상가,31,ST031,마전저수지,3997.0,3.997,2.3484547535520255,0.124673026,0.124673026,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.838723446,PRELIMINARY_90M,0.312031694083197,0.603883528823352,0.124673026,0.7660215885193494,0.37605929347169176,CANDIDATE_GRAPH
224,ST005__ST019,5,ST005,배곧중·고등학교,19,ST019,시화병원,5113.0,5.113,2.5042639598071927,0.361508567,0.361508567,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.508951186,PRELIMINARY_90M,0.40814744638704675,0.5581136631337129,0.361508567,0.2135617020308788,0.37688573591684077,CANDIDATE_GRAPH
1336,ST038__ST042,38,ST038,능곡도서관,42,ST042,시흥시청역,2385.0,2.385,2.0034464376205396,0.356010791,0.356010791,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.686968854,PRELIMINARY_90M,0.1731978296443028,0.7052317396353105,0.356010791,0.574927975661005,0.37690748240171884,CANDIDATE_GRAPH
1316,ST037__ST039,37,ST037,군자동행정복지센터,39,ST039,능곡힐스테이트,5065.0,5.065,3.1169406297195072,0.339516874,0.284687646,0.054829229,0.0,PRELIMINARY_POINT_BUFFER_PROXY,3.238108219,PRELIMINARY_90M,0.4040134355352683,0.3781363077062194,0.339516874,0.5004551660817568,0.3769794573908513,CANDIDATE_GRAPH
965,ST023__ST031,23,ST023,오이도역,31,ST031,마전저수지,3731.0,3.731,2.433467062881194,0.164525975,0.164525975,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,5.004986189,PRELIMINARY_90M,0.28912238394625783,0.5789106657077423,0.164525975,0.7936071075737493,0.3771475274088011,CANDIDATE_GRAPH
1442,ST046__ST048,46,ST046,배곧1동행정복지센터,48,ST048,정왕평생학습관 사거리,3667.0,3.667,2.9785864404707585,0.734916295,0.734916295,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.667618415,PRELIMINARY_90M,0.2836103694772199,0.4187786600531246,0.734916295,0.0739717929102801,0.3778442040141939,CANDIDATE_GRAPH
517,ST011__ST033,11,ST011,배곧생명공원,33,ST033,타원산업단지,6732.0,6.732,3.1481630303810437,0.397215532,0.397215532,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.751723,PRELIMINARY_90M,0.5475841874084919,0.36896454488723507,0.397215532,0.08792602336634738,0.37794016107537126,CANDIDATE_GRAPH
912,ST021__ST043,21,ST021,오이도 포구 해양관광 단지,43,ST043,시흥종합버스터미널,6933.0,6.933,2.4234188576339304,0.1092334,0.031860253,0.077373148,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.726597,PRELIMINARY_90M,0.5648953578503143,0.581862384772635,0.1092334,0.24967245445126526,0.37884507036982673,CANDIDATE_GRAPH
1430,ST044__ST055,44,ST044,경기과학기술대학교,55,ST055,해양생태과학관,7838.0,7.838,2.9528465126074575,0.13159171,0.13159171,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.662189575,PRELIMINARY_90M,0.6428386874515546,0.4263399144197947,0.13159171,0.23898628256739154,0.37900739337711176,CANDIDATE_GRAPH
765,ST017__ST038,17,ST017,장곡동,38,ST038,능곡도서관,4285.0,4.285,1.9821410620641189,0.326481556,0.310449796,0.021514244,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.72813283,PRELIMINARY_90M,0.3368357591938679,0.7114903183234511,0.326481556,0.24992727201871826,0.3793000591853517,CANDIDATE_GRAPH
810,ST018__ST046,18,ST018,정왕역,46,ST046,배곧1동행정복지센터,3836.0,3.836,3.060991160557495,0.739993526,0.739993526,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.664957987,PRELIMINARY_90M,0.2981655326845233,0.3945717915296728,0.739993526,0.07353038742181862,0.37930023435879046,CANDIDATE_GRAPH
1292,ST035__ST052,35,ST035,산들공원,52,ST052,가온그린공원,3835.0,3.835,1.9561805087839683,0.129647388,0.129647388,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.205215096,PRELIMINARY_90M,0.2980794074584446,0.719116382696793,0.129647388,0.6609129132700402,0.37969985314032023,CANDIDATE_GRAPH
177,ST004__ST022,4,ST004,배곧중심상가,22,ST022,오이도박물관,7095.0,7.095,3.2230177221652045,0.31100418,0.244058202,0.066945978,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.445357891,PRELIMINARY_90M,0.5788476444750668,0.3469755413389499,0.31100418,0.203010606702477,0.3801944198394349,CANDIDATE_GRAPH
253,ST005__ST048,5,ST005,배곧중·고등학교,48,ST048,정왕평생학습관 사거리,4349.0,4.349,3.274669870265716,0.728667958,0.728667958,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.703370048,PRELIMINARY_90M,0.34234777366290586,0.331802420713009,0.728667958,0.07990353285124455,0.38033472435230553,CANDIDATE_GRAPH
831,ST019__ST031,19,ST019,시화병원,31,ST031,마전저수지,4577.0,4.577,3.0,0.245904155,0.245904155,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.635043529,PRELIMINARY_90M,0.36198432520885365,0.412488301690183,0.245904155,0.7322279909278429,0.38050241155031184,CANDIDATE_GRAPH
2,ST001__ST003,1,ST001,월곶역,3,ST003,배곧한울공원,7959.0,7.959,2.7809772669852264,0.119946818,0.119946818,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.288859792,PRELIMINARY_90M,0.6532598398070795,0.4768275106111667,0.119946818,0.17704519067453475,0.38054992915589136,CANDIDATE_GRAPH
1424,ST044__ST049,44,ST044,경기과학기술대학교,49,ST049,거북섬 웨이브파크 정문,7754.0,7.754,2.513106231387435,0.113143833,0.113143833,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.978919207,PRELIMINARY_90M,0.6356041684609423,0.5555161941372007,0.113143833,0.12562133131207187,0.3806938557355807,CANDIDATE_GRAPH
888,ST020__ST053,20,ST020,시화공업단지[왼쪽부근],53,ST053,오이도 빨강등대,7395.0,7.395,3.1120678507259623,0.184303336,0.119332705,0.064970631,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.120199184,PRELIMINARY_90M,0.6046852122986823,0.3795677150372124,0.184303336,0.314977046151556,0.3808757582347147,CANDIDATE_GRAPH
597,ST013__ST028,13,ST013,삼미시장,28,ST028,매화산업단지,5031.0,5.031,2.447712054812518,0.276802217,0.276802217,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.504274006,PRELIMINARY_90M,0.4010851778485919,0.5747261160067514,0.276802217,0.3787009035198673,0.38133072522633754,CANDIDATE_GRAPH
884,ST020__ST049,20,ST020,시화공업단지[왼쪽부근],49,ST049,거북섬 웨이브파크 정문,8300.0,8.3,3.096464115950926,0.128758926,0.128758926,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.567717024,PRELIMINARY_90M,0.6826285418999225,0.38415140339604126,0.128758926,0.22331184878442278,0.38143677916184454,CANDIDATE_GRAPH
1200,ST031__ST046,31,ST031,마전저수지,46,ST046,배곧1동행정복지센터,6474.0,6.474,2.6607456451218936,0.206709213,0.206709213,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.978775005,PRELIMINARY_90M,0.5253638790801826,0.5121462527869018,0.206709213,0.2915126228287834,0.3817108049097618,CANDIDATE_GRAPH
174,ST004__ST019,4,ST004,배곧중심상가,19,ST019,시화병원,2926.0,2.926,2.614569512395373,0.770020935,0.770020935,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.52724186,PRELIMINARY_90M,0.2197915769528895,0.5257107618666707,0.770020935,0.05068118635061629,0.38217661600943786,CANDIDATE_GRAPH
555,ST012__ST028,12,ST012,신천역,28,ST028,매화산업단지,4890.0,4.89,2.367307062591222,0.271935607,0.271935607,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.585385906,PRELIMINARY_90M,0.38894152097149254,0.598345552773012,0.271935607,0.39215860199527713,0.3826063349439164,CANDIDATE_GRAPH
432,ST009__ST037,9,ST009,능곡중앙공원,37,ST037,군자동행정복지센터,4953.0,4.953,3.102056456122923,0.400364762,0.400364762,0.066454291,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.974338855,PRELIMINARY_90M,0.3943674102144518,0.3825086207600531,0.400364762,0.45669181486248267,0.3831252804564411,CANDIDATE_GRAPH
730,ST016__ST041,16,ST016,물왕호수,41,ST041,연꽃테마파크,3935.0,3.935,2.0,0.29027288,0.250287871,0.138484824,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.713464194,PRELIMINARY_90M,0.3066919300663164,0.7062441508450915,0.29027288,0.4134087389190912,0.3831705365300927,CANDIDATE_GRAPH
989,ST023__ST055,23,ST023,오이도역,55,ST055,해양생태과학관,8227.0,8.227,3.3796219383463817,0.216054457,0.216054457,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.566590717,PRELIMINARY_90M,0.6763414003961761,0.3009721368334094,0.216054457,0.22312497731430872,0.38439627835248985,CANDIDATE_GRAPH
1233,ST033__ST034,33,ST033,타원산업단지,34,ST034,군자디지털과학고등학교,7893.0,7.893,2.4341605952920373,0.09909245,0.09909245,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.916931401,PRELIMINARY_90M,0.647575574885884,0.5787069365054786,0.09909245,0.11533661103921174,0.3844664426670369,CANDIDATE_GRAPH
6,ST001__ST007,1,ST001,월곶역,7,ST007,장현지구,6606.0,6.606,2.2379457054195973,0.124628605,0.124628605,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.757575321,PRELIMINARY_90M,0.5367324089225735,0.6363462080967941,0.124628605,0.2548122292967868,0.38450457038677754,CANDIDATE_GRAPH
766,ST017__ST039,17,ST017,장곡동,39,ST039,능곡힐스테이트,4383.0,4.383,1.9825345779479786,0.337079027,0.273766902,0.063312125,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.722839209,PRELIMINARY_90M,0.3452760313495823,0.7113747207308319,0.337079027,0.24904897974272547,0.3847486588299289,CANDIDATE_GRAPH
537,ST011__ST053,11,ST011,배곧생명공원,53,ST053,오이도 빨강등대,4850.0,4.85,2.2547175666188095,0.438268244,0.425175863,0.05775481,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.820150579,PRELIMINARY_90M,0.38549651192834383,0.6314193757683111,0.438268244,0.09927919997279216,0.38566659532450137,CANDIDATE_GRAPH
727,ST016__ST038,16,ST016,물왕호수,38,ST038,능곡도서관,4155.0,4.155,2.1086022039793035,0.113688603,0.097131004,0.022219908,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.589248558,PRELIMINARY_90M,0.3256394798036345,0.6743416181950566,0.113688603,0.7246299083849838,0.38595877857803096,CANDIDATE_GRAPH
305,ST006__ST051,6,ST006,시흥시청 본청,51,ST051,연성중학교,2665.0,2.665,2.405708703853897,0.37184665,0.338316086,0.064712949,0.0,PRELIMINARY_POINT_BUFFER_PROXY,4.504771469,PRELIMINARY_90M,0.197312892946344,0.5870648460349527,0.37184665,0.7106138738469892,0.3860262253152593,CANDIDATE_GRAPH
1417,ST043__ST053,43,ST043,시흥종합버스터미널,53,ST053,오이도 빨강등대,7589.0,7.589,3.378798061680354,0.265817152,0.202500566,0.063316586,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.906364925,PRELIMINARY_90M,0.6213935061579536,0.3012141554230373,0.265817152,0.27949868870542655,0.3861096495457052,CANDIDATE_GRAPH
199,ST004__ST044,4,ST004,배곧중심상가,44,ST044,경기과학기술대학교,4681.0,4.681,2.8527491797795728,0.597922959,0.597922959,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,0.855658616,PRELIMINARY_90M,0.3709413487210404,0.4557440914227914,0.597922959,0.10517052363059946,0.3862346086315124,CANDIDATE_GRAPH
1231,ST032__ST054,32,ST032,희망공원,54,ST054,시흥 프리미엄 아울렛,8455.0,8.455,2.7386541658288084,0.087175815,0.087175815,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.159493291,PRELIMINARY_90M,0.6959779519421239,0.4892601691302393,0.087175815,0.15558131961151178,0.38657546869751797,CANDIDATE_GRAPH
855,ST019__ST055,19,ST019,시화병원,55,ST055,해양생태과학관,7802.0,7.802,3.1202061969026214,0.220126096,0.220126096,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.516146467,PRELIMINARY_90M,0.6397381793127207,0.37717702824537136,0.220126096,0.2147555086380948,0.3865886187042407,CANDIDATE_GRAPH
294,ST006__ST040,6,ST006,시흥시청 본청,40,ST040,갯골생태공원,3134.0,3.134,1.787243299742466,0.417517824,0.417517824,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,2.045098404,PRELIMINARY_90M,0.23770562397726294,0.7687426759926397,0.417517824,0.302516683954294,0.38670246218371407,CANDIDATE_GRAPH
1464,ST048__ST055,48,ST048,정왕평생학습관 사거리,55,ST055,해양생태과학관,8209.0,8.209,3.335914687355277,0.234802841,0.234802841,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.389563725,PRELIMINARY_90M,0.6747911463267591,0.31381139746252806,0.234802841,0.19375350555313925,0.38670291678984214,CANDIDATE_GRAPH
1413,ST043__ST049,43,ST043,시흥종합버스터미널,49,ST049,거북섬 웨이브파크 정문,8494.0,8.494,3.335129847015469,0.202851064,0.202851064,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,1.378385947,PRELIMINARY_90M,0.6993368357591939,0.3140419489029993,0.202851064,0.19189894209267205,0.38707388961021855,CANDIDATE_GRAPH
731,ST016__ST042,16,ST016,물왕호수,42,ST042,시흥시청역,3596.0,3.596,2.0217012678110553,0.0,0.0,0.0,0.0,PRELIMINARY_POINT_BUFFER_PROXY,6.248952212,PRELIMINARY_90M,0.2774954784256309,0.6998692764915169,0.0,1.0,0.38709727274727423,CANDIDATE_GRAPH
